,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
ITM2A,9.02E-15,-0.241707075,0.669,0.705,1.80E-11,0,ITM2A
HNRNPAB,4.08E-20,-0.243029677,0.364,0.432,8.17E-17,0,HNRNPAB
TENT5C,8.19E-38,-0.244348228,0.428,0.533,1.64E-34,0,TENT5C
RAN,4.00E-30,-0.247753764,0.813,0.835,8.00E-27,0,RAN
PDIA6,7.69E-23,-0.251693395,0.546,0.605,1.54E-19,0,PDIA6
BLOC1S1,5.94E-32,-0.253600572,0.256,0.346,1.19E-28,0,BLOC1S1
CDK4,1.97E-25,-0.260354222,0.203,0.272,3.93E-22,0,CDK4
FAS,2.98E-17,-0.266349813,0.238,0.297,5.96E-14,0,FAS
TMSB4X,2.97E-250,-0.266756384,1,0.998,5.95E-247,0,TMSB4X
TUBA1B,2.66E-103,-0.270434201,0.737,0.623,5.32E-100,0,TUBA1B
HERPUD1,1.71E-19,-0.270439309,0.445,0.515,3.41E-16,0,HERPUD1
RANBP1,6.17E-19,-0.273836266,0.383,0.447,1.23E-15,0,RANBP1
COX6A1,5.69E-88,-0.275433182,0.843,0.87,1.14E-84,0,COX6A1
RANBP2,5.56E-26,-0.277110348,0.386,0.473,1.11E-22,0,RANBP2
RCC1,8.98E-29,-0.277996519,0.192,0.264,1.80E-25,0,RCC1
AC084033.3,2.08E-20,-0.278917315,0.057,0.092,4.16E-17,0,AC084033.3
SH3BGRL3,1.03E-67,-0.27902048,0.989,0.971,2.07E-64,0,SH3BGRL3
MRPL11,4.90E-37,-0.280896984,0.245,0.339,9.79E-34,0,MRPL11
BANF1,1.58E-45,-0.282919533,0.478,0.578,3.17E-42,0,BANF1
SNHG15,2.90E-22,-0.287773434,0.238,0.305,5.81E-19,0,SNHG15
ENG,3.57E-14,-0.288307804,0.077,0.108,7.13E-11,0,ENG
NUCKS1,3.81E-26,-0.288560912,0.438,0.513,7.63E-23,0,NUCKS1
FBXO32,2.20E-21,-0.294139197,0.089,0.131,4.40E-18,0,FBXO32
CXCR3,4.06E-20,-0.297291168,0.42,0.477,8.12E-17,0,CXCR3
MIS18BP1,8.95E-32,-0.300395916,0.203,0.282,1.79E-28,0,MIS18BP1
SNRPA,2.29E-34,-0.300880884,0.304,0.394,4.59E-31,0,SNRPA
TUBB,2.20E-19,-0.301090466,0.748,0.714,4.39E-16,0,TUBB
YBX1,1.61E-102,-0.302890402,0.903,0.914,3.22E-99,0,YBX1
PSMC3,5.45E-35,-0.306567888,0.279,0.37,1.09E-31,0,PSMC3
LBH,2.57E-57,-0.306665161,0.603,0.703,5.14E-54,0,LBH
MZT1,1.05E-31,-0.306741621,0.216,0.295,2.11E-28,0,MZT1
LMNB2,1.36E-23,-0.311076426,0.078,0.121,2.72E-20,0,LMNB2
HADH,1.24E-28,-0.311410701,0.111,0.168,2.48E-25,0,HADH
TPI1,2.41E-44,-0.31198339,0.82,0.83,4.82E-41,0,TPI1
PIK3R1,8.95E-41,-0.312111344,0.427,0.531,1.79E-37,0,PIK3R1
FAM111A,2.60E-31,-0.316185031,0.156,0.225,5.20E-28,0,FAM111A
YEATS4,3.40E-30,-0.317971543,0.11,0.169,6.79E-27,0,YEATS4
MCUR1,3.64E-36,-0.318886651,0.112,0.177,7.29E-33,0,MCUR1
BAX,3.77E-77,-0.321601074,0.49,0.624,7.53E-74,0,BAX
HSPH1,3.66E-42,-0.323058531,0.282,0.379,7.32E-39,0,HSPH1
TCF7,1.02E-05,-0.327894795,0.368,0.317,0.020436237,0,TCF7
ANAPC11,2.57E-46,-0.328023367,0.48,0.569,5.14E-43,0,ANAPC11
HIST1H1E,5.85E-11,-0.331058801,0.173,0.212,1.17E-07,0,HIST1H1E
H2AFX,8.51E-16,-0.332670176,0.261,0.316,1.70E-12,0,H2AFX
NME1,1.79E-22,-0.333264352,0.113,0.163,3.58E-19,0,NME1
AGPAT5,5.83E-24,-0.334865236,0.11,0.159,1.17E-20,0,AGPAT5
RELB,4.25E-32,-0.335406555,0.298,0.383,8.49E-29,0,RELB
CRELD2,3.04E-37,-0.335455524,0.201,0.286,6.08E-34,0,CRELD2
CREM,6.20E-31,-0.335780765,0.467,0.547,1.24E-27,0,CREM
AC004687.1,4.88E-38,-0.336167771,0.172,0.252,9.75E-35,0,AC004687.1
LIG1,1.32E-23,-0.339735512,0.088,0.133,2.65E-20,0,LIG1
SET,7.49E-66,-0.340234044,0.499,0.61,1.50E-62,0,SET
SRSF3,3.45E-69,-0.342673027,0.572,0.669,6.90E-66,0,SRSF3
CBX5,5.29E-37,-0.342870983,0.167,0.243,1.06E-33,0,CBX5
CENPX,8.01E-39,-0.343468251,0.256,0.348,1.60E-35,0,CENPX
RUNX3,1.79E-35,-0.344001892,0.405,0.488,3.57E-32,0,RUNX3
DCTPP1,5.79E-32,-0.352973344,0.143,0.209,1.16E-28,0,DCTPP1
RNASEH2A,8.29E-27,-0.355271743,0.083,0.13,1.66E-23,0,RNASEH2A
SLC43A3,5.77E-21,-0.355541011,0.095,0.138,1.15E-17,0,SLC43A3
MAGOHB,2.26E-31,-0.355763178,0.101,0.158,4.52E-28,0,MAGOHB
NCAPD3,3.02E-29,-0.357714906,0.064,0.109,6.04E-26,0,NCAPD3
GPR171,6.72E-39,-0.357748697,0.285,0.376,1.34E-35,0,GPR171
CBX3,2.03E-67,-0.359302119,0.514,0.622,4.05E-64,0,CBX3
TALDO1,1.58E-55,-0.360064345,0.441,0.544,3.16E-52,0,TALDO1
PGAM1,2.06E-67,-0.361588967,0.681,0.735,4.12E-64,0,PGAM1
GCNT1,4.34E-18,-0.362476768,0.059,0.091,8.68E-15,0,GCNT1
SNRPG,2.20E-71,-0.364612068,0.572,0.667,4.40E-68,0,SNRPG
CFL1,1.48E-196,-0.365947138,0.986,0.982,2.96E-193,0,CFL1
TNFRSF4,2.48E-66,-0.366160526,0.283,0.184,4.96E-63,0,TNFRSF4
NME2,9.10E-71,-0.3664207,0.636,0.709,1.82E-67,0,NME2
KLF3,1.84E-11,-0.366741382,0.131,0.163,3.68E-08,0,KLF3
ITGB1,4.14E-22,-0.368655834,0.163,0.218,8.28E-19,0,ITGB1
SAE1,2.38E-42,-0.370311816,0.187,0.274,4.76E-39,0,SAE1
CD81,6.64E-21,-0.37099067,0.15,0.201,1.33E-17,0,CD81
ARHGDIB,0,-0.371232163,0.988,0.986,0,0,ARHGDIB
PRDX3,3.81E-45,-0.372002779,0.364,0.461,7.61E-42,0,PRDX3
CHCHD2,3.53E-177,-0.37204187,0.889,0.919,7.06E-174,0,CHCHD2
ANAPC15,1.81E-48,-0.373765742,0.169,0.26,3.61E-45,0,ANAPC15
DTYMK,7.69E-27,-0.374589243,0.11,0.162,1.54E-23,0,DTYMK
NASP,1.05E-40,-0.375655567,0.278,0.371,2.11E-37,0,NASP
SNX9,1.46E-21,-0.376134042,0.198,0.255,2.93E-18,0,SNX9
HNRNPD,3.94E-54,-0.376635801,0.265,0.377,7.89E-51,0,HNRNPD
SLBP,2.07E-40,-0.377986255,0.321,0.417,4.15E-37,0,SLBP
NUDT1,1.36E-29,-0.37976366,0.187,0.253,2.72E-26,0,NUDT1
MYO5A,2.55E-23,-0.380224057,0.112,0.161,5.11E-20,0,MYO5A
HNRNPR,2.09E-62,-0.381712917,0.439,0.554,4.18E-59,0,HNRNPR
SAT1,5.58E-66,-0.38486602,0.631,0.724,1.12E-62,0,SAT1
VDAC1,3.89E-63,-0.389326733,0.407,0.522,7.78E-60,0,VDAC1
CD52,8.72E-71,-0.391037709,0.984,0.962,1.74E-67,0,CD52
SMC1A,9.57E-44,-0.39186088,0.212,0.303,1.91E-40,0,SMC1A
ADD3,9.96E-46,-0.392817395,0.291,0.392,1.99E-42,0,ADD3
CCR5,1.50E-27,-0.394204634,0.128,0.184,2.99E-24,0,CCR5
ACAT2,1.39E-37,-0.394654011,0.146,0.218,2.78E-34,0,ACAT2
EPHX2,6.41E-09,-0.395879422,0.077,0.099,1.28E-05,0,EPHX2
SAC3D1,1.45E-22,-0.398346238,0.052,0.087,2.89E-19,0,SAC3D1
CD79B,2.49E-11,-0.400621854,0.087,0.114,4.98E-08,0,CD79B
VRK1,3.07E-40,-0.402729382,0.108,0.175,6.14E-37,0,VRK1
H2AFV,1.81E-39,-0.403640289,0.622,0.68,3.62E-36,0,H2AFV
ARPC5,8.96E-95,-0.405065672,0.655,0.728,1.79E-91,0,ARPC5
HAT1,1.09E-38,-0.405446783,0.141,0.214,2.17E-35,0,HAT1
RBBP7,4.37E-51,-0.409129774,0.249,0.353,8.74E-48,0,RBBP7
CDK2AP2,5.74E-65,-0.413410984,0.524,0.616,1.15E-61,0,CDK2AP2
ITGA1,2.13E-08,-0.416404716,0.382,0.401,4.25E-05,0,ITGA1
CCDC18,2.32E-30,-0.416884046,0.066,0.112,4.64E-27,0,CCDC18
PKM,2.03E-57,-0.41751033,0.705,0.762,4.06E-54,0,PKM
TRBC2,1.23E-92,-0.422514841,0.777,0.85,2.46E-89,0,TRBC2
H2AFZ,1.60E-36,-0.42356679,0.698,0.752,3.19E-33,0,H2AFZ
CMC1,1.69E-16,-0.424214472,0.232,0.291,3.38E-13,0,CMC1
SHMT1,7.02E-33,-0.425249869,0.067,0.116,1.40E-29,0,SHMT1
AHCY,3.64E-43,-0.42527046,0.11,0.181,7.28E-40,0,AHCY
DEK,2.67E-70,-0.426172659,0.545,0.637,5.33E-67,0,DEK
PSMB2,2.12E-66,-0.430532863,0.378,0.495,4.23E-63,0,PSMB2
CCDC167,5.08E-31,-0.435608717,0.212,0.284,1.02E-27,0,CCDC167
RFWD3,1.39E-23,-0.436489413,0.048,0.082,2.79E-20,0,RFWD3
MRPL37,6.36E-59,-0.436512536,0.17,0.272,1.27E-55,0,MRPL37
RFC5,9.38E-28,-0.438791158,0.046,0.084,1.88E-24,0,RFC5
MAF,9.69E-06,-0.443102504,0.17,0.19,0.019387409,0,MAF
ITGB2,1.03E-42,-0.44417246,0.581,0.631,2.07E-39,0,ITGB2
FKBP5,2.16E-41,-0.447304044,0.289,0.378,4.33E-38,0,FKBP5
LRR1,9.11E-32,-0.44848743,0.056,0.101,1.82E-28,0,LRR1
HDGF,7.06E-49,-0.44957497,0.107,0.183,1.41E-45,0,HDGF
GSTP1,1.72E-66,-0.449830826,0.571,0.642,3.44E-63,0,GSTP1
CORO1A,8.41E-306,-0.45031933,0.968,0.977,1.68E-302,0,CORO1A
TMSB10,2.69E-220,-0.450549338,0.996,0.992,5.38E-217,0,TMSB10
CXCR6,2.57E-17,-0.450878111,0.397,0.436,5.14E-14,0,CXCR6
RBPJ,4.19E-38,-0.452467455,0.234,0.317,8.38E-35,0,RBPJ
C19orf48,1.79E-36,-0.45469365,0.082,0.139,3.57E-33,0,C19orf48
SMC3,5.26E-58,-0.455400648,0.266,0.377,1.05E-54,0,SMC3
RAD21,1.73E-68,-0.455967574,0.437,0.554,3.47E-65,0,RAD21
GADD45A,1.47E-21,-0.459052744,0.099,0.143,2.95E-18,0,GADD45A
COX8A,1.51E-136,-0.459381738,0.723,0.793,3.01E-133,0,COX8A
CHD4,3.32E-54,-0.461573863,0.199,0.3,6.64E-51,0,CHD4
ABLIM1,5.17E-50,-0.46261592,0.371,0.472,1.03E-46,0,ABLIM1
MRPL51,1.53E-80,-0.462671189,0.376,0.504,3.06E-77,0,MRPL51
TACC3,3.44E-46,-0.464059733,0.199,0.287,6.88E-43,0,TACC3
REL,5.46E-75,-0.46428811,0.493,0.615,1.09E-71,0,REL
ZFAND2A,7.67E-48,-0.464551159,0.091,0.16,1.53E-44,0,ZFAND2A
TIMM10,3.11E-53,-0.467235558,0.147,0.236,6.22E-50,0,TIMM10
HMGCS1,2.06E-30,-0.468452931,0.082,0.132,4.12E-27,0,HMGCS1
TUBG1,6.20E-38,-0.469102283,0.061,0.112,1.24E-34,0,TUBG1
SYAP1,1.12E-81,-0.470223249,0.198,0.322,2.23E-78,0,SYAP1
CKS2,4.58E-68,-0.470625557,0.186,0.293,9.17E-65,0,CKS2
TOPBP1,1.45E-46,-0.470660804,0.104,0.176,2.90E-43,0,TOPBP1
CKAP5,8.98E-38,-0.473218693,0.1,0.162,1.80E-34,0,CKAP5
MAP2K3,1.44E-57,-0.473785165,0.21,0.315,2.88E-54,0,MAP2K3
ARL6IP1,4.49E-49,-0.481394135,0.464,0.56,8.98E-46,0,ARL6IP1
ACTB,0,-0.485384354,1,0.998,0,0,ACTB
PTPN6,9.28E-82,-0.487736601,0.513,0.628,1.86E-78,0,PTPN6
SMS,1.06E-47,-0.489665113,0.226,0.318,2.11E-44,0,SMS
POMP,4.25E-111,-0.491550434,0.497,0.624,8.51E-108,0,POMP
YWHAE,3.12E-84,-0.494973025,0.322,0.457,6.24E-81,0,YWHAE
IFNG,4.42E-202,-0.49648942,0.152,0.337,8.83E-199,0,IFNG
RFC2,8.37E-36,-0.49670089,0.072,0.125,1.67E-32,0,RFC2
CALR,4.55E-83,-0.496760928,0.732,0.785,9.09E-80,0,CALR
SLA,1.11E-80,-0.497460292,0.398,0.523,2.22E-77,0,SLA
SNRPD1,2.44E-85,-0.498283787,0.369,0.502,4.89E-82,0,SNRPD1
ATP5MC3,8.92E-162,-0.49837431,0.697,0.778,1.78E-158,0,ATP5MC3
SDF2L1,9.49E-52,-0.500176707,0.298,0.4,1.90E-48,0,SDF2L1
PTP4A1,7.97E-53,-0.505274708,0.257,0.362,1.59E-49,0,PTP4A1
MX1,2.64E-21,-0.505807336,0.146,0.197,5.29E-18,0,MX1
ACTN4,4.18E-71,-0.507968229,0.342,0.459,8.36E-68,0,ACTN4
RPA3,8.64E-59,-0.508203268,0.253,0.355,1.73E-55,0,RPA3
IRF1,1.23E-124,-0.510161374,0.598,0.719,2.47E-121,0,IRF1
FDPS,2.33E-73,-0.512986805,0.245,0.367,4.65E-70,0,FDPS
FCMR,4.73E-60,-0.51325383,0.553,0.645,9.45E-57,0,FCMR
CD59,5.97E-22,-0.514335666,0.168,0.22,1.19E-18,0,CD59
ARHGAP18,1.35E-52,-0.516324978,0.132,0.216,2.71E-49,0,ARHGAP18
STAT1,2.05E-78,-0.528102092,0.402,0.528,4.09E-75,0,STAT1
ANXA5,4.53E-59,-0.531294937,0.422,0.511,9.06E-56,0,ANXA5
TRGV10,8.58E-11,-0.532217972,0.136,0.165,1.72E-07,0,TRGV10
CDKN2C,2.86E-22,-0.532409737,0.048,0.081,5.72E-19,0,CDKN2C
TTF2,3.61E-37,-0.532952719,0.052,0.099,7.22E-34,0,TTF2
H2AFJ,7.68E-79,-0.534101065,0.243,0.369,1.54E-75,0,H2AFJ
TPR,2.85E-92,-0.53537751,0.449,0.587,5.70E-89,0,TPR
RRM1,2.42E-34,-0.538858765,0.119,0.179,4.85E-31,0,RRM1
PCNA,1.51E-20,-0.539317727,0.131,0.177,3.02E-17,0,PCNA
PFN1,0,-0.540146384,0.996,0.993,0,0,PFN1
GLRX,2.07E-65,-0.540595222,0.201,0.31,4.14E-62,0,GLRX
RRBP1,2.40E-39,-0.540744649,0.079,0.137,4.81E-36,0,RRBP1
HIST1H1C,6.35E-53,-0.540927664,0.133,0.216,1.27E-49,0,HIST1H1C
IFI6,3.04E-51,-0.542645257,0.229,0.33,6.08E-48,0,IFI6
PSME2,5.75E-151,-0.545672845,0.735,0.797,1.15E-147,0,PSME2
ARPC1B,0,-0.549849037,0.898,0.93,0,0,ARPC1B
THADA,4.10E-28,-0.552937755,0.083,0.131,8.20E-25,0,THADA
CTSS,8.48E-74,-0.556007408,0.272,0.396,1.70E-70,0,CTSS
CEP78,1.33E-36,-0.556382633,0.059,0.108,2.67E-33,0,CEP78
HSPB11,1.22E-86,-0.556576485,0.244,0.376,2.45E-83,0,HSPB11
H2AFY,5.70E-102,-0.561192705,0.344,0.487,1.14E-98,0,H2AFY
JPT1,4.10E-93,-0.561968857,0.439,0.561,8.21E-90,0,JPT1
FURIN,1.37E-37,-0.564635729,0.091,0.15,2.74E-34,0,FURIN
TPM4,1.74E-74,-0.565864843,0.494,0.572,3.48E-71,0,TPM4
HPRT1,4.62E-76,-0.567257564,0.236,0.358,9.25E-73,0,HPRT1
MATK,6.20E-54,-0.568135631,0.281,0.377,1.24E-50,0,MATK
DYNLL1,2.56E-159,-0.570502223,0.595,0.715,5.11E-156,0,DYNLL1
DBF4,4.50E-68,-0.570888563,0.143,0.241,9.00E-65,0,DBF4
DUSP2,3.66E-158,-0.572163574,0.651,0.781,7.33E-155,0,DUSP2
MARCKSL1,2.06E-71,-0.577067768,0.153,0.255,4.13E-68,0,MARCKSL1
MCM3,2.48E-44,-0.579159261,0.144,0.22,4.97E-41,0,MCM3
CD101,1.67E-26,-0.580401951,0.081,0.126,3.33E-23,0,CD101
MT1X,1.83E-85,-0.580428862,0.221,0.35,3.67E-82,0,MT1X
CALM3,1.61E-194,-0.582448854,0.648,0.765,3.22E-191,0,CALM3
EIF4EBP1,1.65E-50,-0.589714254,0.077,0.144,3.30E-47,0,EIF4EBP1
GADD45G,1.14E-27,-0.591224471,0.06,0.101,2.28E-24,0,GADD45G
IL12RB2,3.44E-53,-0.591522338,0.105,0.181,6.89E-50,0,IL12RB2
PTPN7,5.37E-128,-0.59299054,0.43,0.582,1.07E-124,0,PTPN7
LIMS1,5.81E-100,-0.595525486,0.394,0.526,1.16E-96,0,LIMS1
TIMM13,3.52E-85,-0.597503403,0.178,0.301,7.04E-82,0,TIMM13
RIPOR2,1.21E-71,-0.601546809,0.277,0.392,2.42E-68,0,RIPOR2
GPR25,4.44E-19,-0.602277145,0.053,0.083,8.88E-16,0,GPR25
OAS1,1.54E-34,-0.604400356,0.077,0.129,3.07E-31,0,OAS1
HAUS8,1.80E-37,-0.607082034,0.043,0.087,3.60E-34,0,HAUS8
SHMT2,1.25E-79,-0.6074265,0.183,0.3,2.49E-76,0,SHMT2
LAT,1.17E-154,-0.60832477,0.772,0.826,2.33E-151,0,LAT
PIM2,2.01E-60,-0.612389216,0.477,0.567,4.02E-57,0,PIM2
AL157402.2,2.05E-35,-0.613189454,0.085,0.139,4.10E-32,0,AL157402.2
HMGB1,5.28E-241,-0.614751535,0.908,0.929,1.06E-237,0,HMGB1
ARPC2,0,-0.618337454,0.922,0.944,0,0,ARPC2
LRMP,1.18E-56,-0.620612445,0.108,0.189,2.35E-53,0,LRMP
FUCA1,5.06E-17,-0.620877225,0.062,0.093,1.01E-13,0,FUCA1
ZC3H12D,8.84E-36,-0.627557001,0.118,0.179,1.77E-32,0,ZC3H12D
ETV6,4.84E-52,-0.628035724,0.107,0.182,9.69E-49,0,ETV6
SPTBN1,2.16E-59,-0.628223731,0.163,0.258,4.33E-56,0,SPTBN1
FAM107B,1.97E-121,-0.633535505,0.343,0.502,3.94E-118,0,FAM107B
SPON2,7.25E-44,-0.635921869,0.108,0.176,1.45E-40,0,SPON2
RFC4,7.99E-51,-0.636859047,0.08,0.147,1.60E-47,0,RFC4
TMPO,1.51E-77,-0.637363807,0.246,0.364,3.01E-74,0,TMPO
ACTG1,0,-0.638114426,0.992,0.992,0,0,ACTG1
CLEC2B,1.77E-168,-0.638226852,0.614,0.726,3.54E-165,0,CLEC2B
TRAC,6.11E-193,-0.6408211,0.535,0.7,1.22E-189,0,TRAC
TXNDC17,1.96E-114,-0.645996986,0.249,0.398,3.92E-111,0,TXNDC17
TMEM106C,2.64E-57,-0.647430202,0.132,0.217,5.28E-54,0,TMEM106C
DBI,5.20E-215,-0.648228276,0.554,0.696,1.04E-211,0,DBI
OTUD5,1.79E-52,-0.650565826,0.105,0.18,3.59E-49,0,OTUD5
PCNT,1.67E-51,-0.656779021,0.061,0.123,3.35E-48,0,PCNT
CENPH,2.53E-37,-0.662357755,0.038,0.08,5.06E-34,0,CENPH
CTSA,2.93E-110,-0.669255658,0.253,0.404,5.87E-107,0,CTSA
S1PR4,3.32E-77,-0.674239178,0.263,0.381,6.64E-74,0,S1PR4
ZNF331,1.26E-153,-0.6762156,0.381,0.541,2.52E-150,0,ZNF331
PPIF,7.97E-75,-0.677979899,0.11,0.205,1.59E-71,0,PPIF
SERPINB9,5.04E-90,-0.679845185,0.217,0.345,1.01E-86,0,SERPINB9
PVT1,4.45E-48,-0.68142617,0.095,0.163,8.89E-45,0,PVT1
ITGA4,1.30E-152,-0.682020833,0.474,0.632,2.59E-149,0,ITGA4
ISG15,2.19E-116,-0.683823333,0.363,0.514,4.38E-113,0,ISG15
EIF4G3,3.92E-60,-0.68629628,0.083,0.159,7.84E-57,0,EIF4G3
PXMP2,3.31E-43,-0.687103058,0.037,0.082,6.62E-40,0,PXMP2
LIME1,5.86E-118,-0.689071299,0.368,0.503,1.17E-114,0,LIME1
NEDD9,1.92E-83,-0.689425908,0.226,0.347,3.84E-80,0,NEDD9
ANKRD26,1.09E-40,-0.689641006,0.053,0.102,2.17E-37,0,ANKRD26
PTPN11,4.35E-78,-0.689658287,0.136,0.242,8.70E-75,0,PTPN11
KIF22,1.15E-66,-0.689706279,0.16,0.257,2.31E-63,0,KIF22
PSMA4,3.04E-125,-0.695739035,0.287,0.438,6.09E-122,0,PSMA4
TRBC1,4.20E-99,-0.699234251,0.428,0.539,8.40E-96,0,TRBC1
MT2A,7.67E-94,-0.699838847,0.39,0.505,1.53E-90,0,MT2A
CENPK,2.93E-57,-0.701832454,0.077,0.148,5.87E-54,0,CENPK
MAD2L1,3.28E-42,-0.706910839,0.067,0.122,6.56E-39,0,MAD2L1
SKA2,3.28E-85,-0.708361399,0.168,0.283,6.55E-82,0,SKA2
COX5A,4.93E-254,-0.710740601,0.552,0.701,9.85E-251,0,COX5A
CTSZ,3.88E-28,-0.711119753,0.046,0.083,7.75E-25,0,CTSZ
CARD16,6.79E-129,-0.71345707,0.383,0.54,1.36E-125,0,CARD16
SNRNP25,1.82E-66,-0.71414658,0.076,0.154,3.65E-63,0,SNRNP25
PSMA2,3.38E-88,-0.718823936,0.129,0.24,6.75E-85,0,PSMA2
TRGV3,3.89E-13,-0.726987941,0.124,0.157,7.78E-10,0,TRGV3
LINC00649,1.59E-82,-0.72748164,0.146,0.255,3.18E-79,0,LINC00649
GAPDH,0,-0.731123711,0.987,0.984,0,0,GAPDH
LINC01550,3.65E-66,-0.734989303,0.127,0.217,7.29E-63,0,LINC01550
IFI27L1,1.03E-57,-0.735056351,0.043,0.102,2.07E-54,0,IFI27L1
TFDP1,2.54E-93,-0.740187349,0.143,0.26,5.08E-90,0,TFDP1
LINC00861,2.81E-104,-0.740261058,0.217,0.347,5.61E-101,0,LINC00861
BLM,2.89E-48,-0.740373634,0.043,0.096,5.79E-45,0,BLM
PHF19,2.76E-65,-0.741918945,0.097,0.18,5.51E-62,0,PHF19
WDR1,4.43E-295,-0.746485448,0.565,0.731,8.87E-292,0,WDR1
ALOX5AP,8.22E-140,-0.747660977,0.638,0.701,1.64E-136,0,ALOX5AP
C9orf16,6.11E-276,-0.749652907,0.597,0.748,1.22E-272,0,C9orf16
SLC7A5,5.66E-74,-0.753456724,0.122,0.219,1.13E-70,0,SLC7A5
IFITM3,2.46E-13,-0.763500582,0.074,0.102,4.93E-10,0,IFITM3
ABI3,3.21E-162,-0.766445668,0.432,0.576,6.43E-159,0,ABI3
PGM2L1,7.45E-26,-0.769423946,0.062,0.101,1.49E-22,0,PGM2L1
SLC16A3,5.32E-70,-0.770065109,0.124,0.217,1.06E-66,0,SLC16A3
YES1,4.24E-74,-0.771261963,0.116,0.21,8.49E-71,0,YES1
HMGA1,5.86E-164,-0.771479812,0.38,0.538,1.17E-160,0,HMGA1
FLNA,1.92E-144,-0.775176763,0.354,0.515,3.85E-141,0,FLNA
GNPTAB,4.41E-74,-0.775296137,0.159,0.26,8.81E-71,0,GNPTAB
TYMP,1.16E-95,-0.775785935,0.17,0.293,2.31E-92,0,TYMP
SLC25A5,3.94E-299,-0.777218403,0.665,0.781,7.87E-296,0,SLC25A5
NINJ1,3.01E-71,-0.786736283,0.123,0.216,6.03E-68,0,NINJ1
SH3TC1,4.35E-37,-0.789228668,0.058,0.105,8.71E-34,0,SH3TC1
SH3BP5,6.95E-69,-0.802595457,0.09,0.172,1.39E-65,0,SH3BP5
POLD3,4.78E-49,-0.802655023,0.045,0.099,9.55E-46,0,POLD3
NCAPD2,2.64E-67,-0.804890543,0.072,0.149,5.28E-64,0,NCAPD2
HOPX,1.74E-26,-0.805308615,0.431,0.437,3.48E-23,0,HOPX
BCL3,1.44E-102,-0.811308228,0.183,0.311,2.87E-99,0,BCL3
SIRPG,6.28E-214,-0.824387628,0.424,0.604,1.26E-210,0,SIRPG
MTHFD1,3.71E-72,-0.827037741,0.078,0.16,7.43E-69,0,MTHFD1
INSIG1,6.56E-139,-0.827105944,0.169,0.319,1.31E-135,0,INSIG1
MCM5,4.42E-55,-0.831412038,0.112,0.188,8.84E-52,0,MCM5
FAM110A,6.82E-103,-0.832319672,0.122,0.239,1.36E-99,0,FAM110A
SH2D1A,3.86E-83,-0.832656993,0.286,0.4,7.73E-80,0,SH2D1A
RNF19A,2.30E-164,-0.833806409,0.329,0.505,4.60E-161,0,RNF19A
GGCT,9.55E-112,-0.833954394,0.102,0.221,1.91E-108,0,GGCT
TFDP2,9.65E-78,-0.835955631,0.065,0.147,1.93E-74,0,TFDP2
LINC01934,1.02E-89,-0.839380778,0.124,0.232,2.03E-86,0,LINC01934
ACTA2,2.41E-56,-0.841355805,0.07,0.137,4.82E-53,0,ACTA2
TXK,4.35E-56,-0.841564711,0.12,0.196,8.70E-53,0,TXK
PHTF1,4.45E-82,-0.845274163,0.074,0.162,8.90E-79,0,PHTF1
GPR68,5.00E-76,-0.853231619,0.098,0.188,1.00E-72,0,GPR68
CD27,2.99E-191,-0.858617735,0.526,0.649,5.98E-188,0,CD27
PIM3,6.12E-141,-0.859597575,0.272,0.435,1.22E-137,0,PIM3
CTSC,1.88E-274,-0.865182065,0.557,0.723,3.77E-271,0,CTSC
CBLB,2.80E-196,-0.868973712,0.415,0.586,5.59E-193,0,CBLB
PMAIP1,1.19E-76,-0.873193011,0.134,0.233,2.39E-73,0,PMAIP1
PDCD1,1.63E-41,-0.876717809,0.197,0.268,3.27E-38,0,PDCD1
ATAD2,1.10E-63,-0.876913724,0.078,0.153,2.19E-60,0,ATAD2
PXN,6.89E-71,-0.878496088,0.097,0.181,1.38E-67,0,PXN
CNN2,0,-0.878604039,0.674,0.806,0,0,CNN2
KLF2,3.71E-108,-0.879790375,0.231,0.358,7.41E-105,0,KLF2
TNFRSF18,0.000129462,-0.88184374,0.216,0.225,0.258923581,0,TNFRSF18
TNFRSF1B,2.87E-118,-0.889462511,0.408,0.543,5.75E-115,0,TNFRSF1B
CLECL1,7.93E-83,-0.890405077,0.079,0.168,1.59E-79,0,CLECL1
C1orf162,1.11E-35,-0.893494726,0.072,0.121,2.22E-32,0,C1orf162
TSPAN17,1.74E-81,-0.896642482,0.086,0.176,3.49E-78,0,TSPAN17
NAB2,2.08E-41,-0.896729904,0.037,0.082,4.16E-38,0,NAB2
DUSP10,2.31E-100,-0.897761683,0.085,0.189,4.62E-97,0,DUSP10
PDE3B,1.46E-173,-0.898319672,0.215,0.396,2.93E-170,0,PDE3B
RAB27A,4.65E-200,-0.907047315,0.276,0.469,9.29E-197,0,RAB27A
ISYNA1,1.26E-53,-0.907254228,0.074,0.139,2.52E-50,0,ISYNA1
TRGV2,2.39E-09,-0.908562421,0.111,0.134,4.77E-06,0,TRGV2
ISG20,1.78E-279,-0.909815206,0.582,0.734,3.56E-276,0,ISG20
GLCCI1,1.60E-106,-0.914139426,0.105,0.219,3.20E-103,0,GLCCI1
MAST4,5.92E-54,-0.914279045,0.059,0.12,1.18E-50,0,MAST4
S1PR1,7.46E-54,-0.91891492,0.062,0.123,1.49E-50,0,S1PR1
